case,architecture,context_len,scenario,num_clients,dcn_bandwidth_gbps,request_id,input_len,output_len,arrival_time_ms,ttft_ms,cache_retrieval_latency_ms,end_to_end_latency_ms
E,No cache,4096,private,128,,1550,4495,109,6418.764086762221,254.94145524738997,0.0,2551.1433197386086
E,No cache,4096,private,128,,24,5281,428,104.68633921251309,287.33805442684695,0.0,8865.536483022035
E,No cache,4096,private,128,,878,4277,264,3674.5191382761227,237.1323517334913,0.0,5320.2516316621695
E,No cache,4096,private,128,,225,5172,395,841.0429784933217,287.23965705170485,0.0,8151.306726369179
E,No cache,4096,private,128,,1525,4494,117,6348.637847337448,249.71311427243018,0.0,2647.1950991710673
E,No cache,4096,private,128,,1631,4485,100,6706.51756149805,272.0851512944273,0.0,2291.8358632644604
E,No cache,4096,private,128,,1649,4502,98,6800.930718615073,276.56027952613385,0.0,2201.615304873947
E,No cache,4096,private,128,,1400,6680,147,5871.344271656411,380.96885117203965,0.0,3132.803314264149
E,No cache,4096,private,128,,1951,5923,35,8051.040332237217,332.6723509335752,0.0,944.7418992492221
E,No cache,4096,private,128,,1851,4470,59,7586.578942247688,266.7998247053483,0.0,1419.1681705204228
E,No cache,4096,private,128,,1803,5402,78,7348.592631953645,302.3696626439887,0.0,1663.3276077578685
E,No cache,4096,private,128,,1578,5573,105,6528.451899408026,353.8034119109743,0.0,2486.017254513976
E,No cache,4096,private,128,,1692,4498,91,6955.225493797575,268.5894233138015,0.0,2060.4335841606908
E,No cache,4096,private,128,,1350,6727,141,5670.262694259903,381.1332708603986,0.0,3361.653582624177
E,No cache,4096,private,128,,1867,6802,49,7669.472237931599,413.5065964082369,0.0,1365.1439925843297
E,No cache,4096,private,128,,921,4305,223,3896.6550213039195,245.49558947249398,0.0,5129.7250217576275
E,No cache,4096,private,128,,163,5188,415,583.8865939080945,286.9657730097217,0.0,8445.959977314673
E,No cache,4096,private,128,,1158,5411,197,4877.156793612995,301.04506553154897,0.0,4167.450344796535
E,No cache,4096,private,128,,1723,4496,86,7066.878809261223,279.3832080400962,0.0,1968.9080756252824
E,No cache,4096,private,128,,1620,4495,107,6666.27630028849,248.0424745937744,0.0,2389.1446360579002
E,No cache,4096,private,128,,1450,4498,134,6070.415454364404,244.40433559738267,0.0,2974.4451976511464
E,No cache,4096,private,128,,1167,5408,193,4905.535014539616,301.80807013827234,0.0,4158.203018596195
E,No cache,4096,private,128,,1608,4490,112,6625.193775878133,278.88802898490667,0.0,2426.638536935172
E,No cache,4096,private,128,,1785,4474,83,7295.911752951694,254.88004914440444,0.0,1769.4927983284952
E,No cache,4096,private,128,,111,5255,416,419.980374894316,287.08905288832136,0.0,8660.521669141275
E,No cache,4096,private,128,,1056,4290,217,4518.013088719875,245.90638703091008,0.0,4548.853783094787
E,No cache,4096,private,128,,1712,8176,73,7032.198242047459,510.4328973228494,0.0,2035.5855276058783
E,No cache,4096,private,128,,1842,4330,72,7544.985449630326,244.7289758175075,0.0,1522.9874578991667
E,No cache,4096,private,128,,1823,4469,75,7449.1341758208655,260.4288789333614,0.0,1619.6178148606032
E,No cache,4096,private,128,,1779,6098,80,7274.350869526553,341.988944626597,0.0,1813.6346375997045
E,No cache,4096,private,128,,52,5130,437,234.55847713963317,286.0372803897752,0.0,8843.439932025516
E,No cache,4096,private,128,,1513,4204,114,6286.139327520632,292.4726310222086,0.0,2816.3948934308064
E,No cache,4096,private,128,,1603,8212,91,6617.065545216831,517.8677737187909,0.0,2479.9138291474746
E,No cache,4096,private,128,,1458,5409,146,6081.880412317127,301.9914487956421,0.0,3015.60009665898
E,No cache,4096,private,128,,1207,8178,168,5063.248982796707,465.2291911331704,0.0,4044.980929429841
E,No cache,4096,private,128,,204,5190,398,735.6922456671306,297.1492197381332,0.0,8384.175892090216
E,No cache,4096,private,128,,1794,6774,73,7336.27405339527,382.54117094715275,0.0,1800.354035619178
E,No cache,4096,private,128,,309,5195,396,1203.737563310768,290.33945204428596,0.0,7919.126863585643
E,No cache,4096,private,128,,39,5119,430,168.48055078334417,273.82775061347456,0.0,8955.237670559856
E,No cache,4096,private,128,,1722,4480,99,7065.42798926287,252.2211719984507,0.0,2059.318093001234
E,No cache,4096,private,128,,1709,6942,82,7019.365723299233,375.6675708798548,0.0,2110.564613197522
E,No cache,4096,private,128,,1348,5450,148,5669.694580983346,326.02439793938447,0.0,3465.546307513924
E,No cache,4096,private,128,,182,5149,414,670.8961094937721,295.85988291761294,0.0,8464.988498714802
E,No cache,4096,private,128,,1894,4889,53,7821.574936805916,265.36924338962126,0.0,1334.7098736669132
E,No cache,4096,private,128,,1848,4516,68,7566.848928638149,270.39275237484435,0.0,1576.4221311553074
E,No cache,4096,private,128,,1677,4491,107,6898.974837636539,253.95860909191288,0.0,2264.213308943805
E,No cache,4096,private,128,,1928,6495,40,7951.1975183886625,392.89209069287244,0.0,1213.450853666016
E,No cache,4096,private,128,,1884,5400,49,7759.50512824368,333.98451014737293,0.0,1398.2312528949005
E,No cache,4096,private,128,,1381,4299,167,5807.277337754878,242.7805304428066,0.0,3350.2805613295004
E,No cache,4096,private,128,,174,5133,421,627.2746522879035,292.64292573427736,0.0,8537.459635219227
E,No cache,4096,private,128,,316,5198,386,1235.9151361955799,296.65925191921406,0.0,7933.141024736663
E,No cache,4096,private,128,,1783,4472,75,7290.386911924941,274.81550443578453,0.0,1895.4543253073607
E,No cache,4096,private,128,,1713,4491,105,7037.242579205209,249.12108610953783,0.0,2134.085529031223
E,No cache,4096,private,128,,1765,4502,95,7211.078827076862,247.88385751377882,0.0,1961.1626104742927
E,No cache,4096,private,128,,1640,4507,104,6745.771629466599,255.0951125204947,0.0,2427.4275165321815
E,No cache,4096,private,128,,1343,4512,153,5664.372419898439,251.54067831403881,0.0,3512.272654353589
E,No cache,4096,private,128,,1340,4305,162,5648.040203311288,259.3504121661481,0.0,3551.6885258918373
E,No cache,4096,private,128,,1556,4883,121,6451.391702298522,283.20271411048543,0.0,2765.6432580533
E,No cache,4096,private,128,,190,5206,430,694.3371643445554,290.6344100463564,0.0,8519.468821798046
E,No cache,4096,private,128,,1839,4307,75,7534.607345878647,260.5178848231353,0.0,1694.76918691229
E,No cache,4096,private,128,,1212,4296,193,5076.9846335208795,261.4894956176058,0.0,4137.93984472902
E,No cache,4096,private,128,,169,5181,424,613.4834024921029,294.60077026537476,0.0,8619.957551298387
E,No cache,4096,private,128,,1855,8171,52,7601.193799035498,512.8730080579398,0.0,1621.5914175973903
E,No cache,4096,private,128,,315,5320,400,1223.3570962996237,293.6133391437552,0.0,8021.111302881169
E,No cache,4096,private,128,,1734,4491,93,7105.777338475531,275.37974198867687,0.0,2125.8083088599615
E,No cache,4096,private,128,,2018,8171,17,8313.87031539306,524.6578803482062,0.0,918.286853390824
E,No cache,4096,private,128,,1940,8179,37,7996.518048387744,465.495183237369,0.0,1250.6996151378416
E,No cache,4096,private,128,,1581,4536,117,6538.07039843893,247.19890437763934,0.0,2712.571512752308
E,No cache,4096,private,128,,347,5088,398,1372.8801616140213,278.5855649009925,0.0,7865.830731414157
E,No cache,4096,private,128,,1651,4492,113,6819.813884356858,251.9889631727956,0.0,2431.250802112727
E,No cache,4096,private,128,,328,5202,400,1266.683354252148,292.6972936096636,0.0,7978.522670608391
E,No cache,4096,private,128,,1491,4488,138,6213.270167554304,248.93805174516183,0.0,3032.851168977134
E,No cache,4096,private,128,,138,5190,411,496.5049403736033,295.15402098276843,0.0,8765.144451283659
E,No cache,4096,private,128,,320,5327,394,1248.2303158616512,300.93331282042186,0.0,8014.128252755973
E,No cache,4096,private,128,,1763,4521,87,7205.657495113751,273.871870738707,0.0,2055.728126166371
E,No cache,4096,private,128,,1754,4491,92,7168.3661549959525,281.956577861456,0.0,2097.384660350297
E,No cache,4096,private,128,,1395,6680,156,5866.449675210096,380.8572532022563,0.0,3411.7948744833766
E,No cache,4096,private,128,,1843,5252,74,7546.922675832909,304.67592270454406,0.0,1751.1413390529733
E,No cache,4096,private,128,,26,5307,450,109.42941244472755,287.5882505008899,0.0,9189.301950648047
E,No cache,4096,private,128,,210,5154,415,761.4583651254142,294.27513353953884,0.0,8524.540769153136
E,No cache,4096,private,128,,1564,6539,119,6472.770339825119,377.1437761692696,0.0,2844.6772938696404
E,No cache,4096,private,128,,1858,4488,74,7622.814265864519,275.2950484346975,0.0,1693.422436887051
E,No cache,4096,private,128,,226,5090,414,842.8416769983992,279.13154408722653,0.0,8465.269209405598
E,No cache,4096,private,128,,2143,4333,14,8846.229270473155,262.86493134540615,0.0,463.47077059266485
E,No cache,4096,private,128,,332,5236,382,1284.1475566992583,290.1088540930609,0.0,8027.519990461079
E,No cache,4096,private,128,,1836,4503,89,7521.313057506907,252.30168255006538,0.0,1805.4426576609958
E,No cache,4096,private,128,,208,5172,409,760.5152151505943,290.8514581520624,0.0,8556.182946262705
E,No cache,4096,private,128,,1771,4514,86,7245.738468180628,276.5014124734025,0.0,2070.9019103538185
E,No cache,4096,private,128,,1678,4510,99,6899.463189650981,278.15919344529266,0.0,2417.8619027007326
E,No cache,4096,private,128,,224,5300,412,835.6081213177722,290.73809143659173,0.0,8483.183592966721
E,No cache,4096,private,128,,1733,4615,99,7103.062436219589,263.01802039868744,0.0,2231.9707257332047
E,No cache,4096,private,128,,2003,8173,28,8256.791176772047,462.8318304929944,0.0,1063.3355379961795
E,No cache,4096,private,128,,1626,4277,121,6684.14643278661,257.53754349710107,0.0,2642.3873787467355
E,No cache,4096,private,128,,1721,4499,101,7063.398581533555,244.26588835500388,0.0,2280.6237034942214
E,No cache,4096,private,128,,1777,4521,91,7273.539395871241,294.52281417411996,0.0,2057.69783826216
E,No cache,4096,private,128,,1805,4506,91,7356.014317059705,273.88909771335693,0.0,1977.3892929021813
E,No cache,4096,private,128,,1719,4495,99,7060.016211153115,282.14259510079773,0.0,2289.2465332974316
E,No cache,4096,private,128,,1752,4487,93,7146.161430155797,277.34238129825917,0.0,2189.505453067879
E,No cache,4096,private,128,,1854,8177,69,7595.698160273243,466.80147708691766,0.0,1754.0071419887972
E,No cache,4096,private,128,,1668,8177,91,6877.724386405659,513.3907984678972,0.0,2464.5680565694793
E,No cache,4096,private,128,,1133,4302,193,4811.388670021337,259.4937222245035,0.0,4539.687433029218
E,No cache,4096,private,128,,245,5011,420,963.2463820855099,268.48556330608255,0.0,8387.850843887349
E,No cache,4096,private,128,,1391,4296,152,5843.940947391185,271.42721393963075,0.0,3512.1272461128747
E,No cache,4096,private,128,,1780,4498,92,7285.828067518475,282.6835169754295,0.0,2081.4537745940806
E,No cache,4096,private,128,,1347,4302,162,5668.248230500017,242.69675475952954,0.0,3717.1052396685145
E,No cache,4096,private,128,,276,5145,396,1078.9862812797724,299.00801262901746,0.0,8298.636955491877
E,No cache,4096,private,128,,1944,8177,38,8022.972005524238,500.07280385766353,0.0,1350.6326153591217
E,No cache,4096,private,128,,1775,4512,92,7265.913383166051,274.36233886310856,0.0,2120.546308431556
E,No cache,4096,private,128,,1933,5405,60,7978.258113513112,302.20247149646366,0.0,1414.1606993420019
E,No cache,4096,private,128,,1865,8184,60,7663.337215794762,503.40772045150425,0.0,1753.100749915734
E,No cache,4096,private,128,,1953,4469,50,8053.947977641905,270.8302635555574,0.0,1348.9998641856037
E,No cache,4096,private,128,,199,5158,421,717.341235526283,295.2218096907951,0.0,8702.966847991063
